Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125,Feature126,Feature127,Feature128,Feature129,Feature130,Feature131,Feature132,Feature133,Feature134,Feature135,Feature136,Feature137,Feature138,Feature139,Feature140,Feature141,Feature142,Feature143,Feature144,Feature145,Feature146,Feature147,Feature148,Feature149,Feature150,Feature151,Feature152,Feature153,Feature154,Feature155,Feature156,Feature157,Feature158,Feature159,Feature160,Feature161,Feature162,Feature163,Feature164,Feature165,Feature166,Feature167,Feature168,Feature169,Feature170,Feature171,Feature172,Feature173,Feature174,Feature175,Feature176,Feature177,Feature178,Feature179,Feature180,Feature181,Feature182,Feature183,Feature184,Feature185,Feature186,Feature187,Feature188,class
0,0,0,5,20,5,0,0,15,10,0,0,10,5,15,0,0,5,5,5,40,20,40,21.052632,36.842105,21.052632,5,20,35,60,95,40,40,50,65,90,10,15,45,80,100,15,25,60,0,31.578947,21.052632,40,0,40,65,90,5,5,10,75,100,15,25,45,60,95,45,15,40,15.789474,42.105263,15.789474,10,15,45,70,100,40,0,40,65,90,5,20,35,60,95,5,35,60,0,10.526316,42.105263,90,0,0,0,90,5,5,40,75,100,15,25,45,60,95,30,65,5,42.105263,0,10.526316,20,20,35,55,95,5,15,45,70,100,75,0,0,0,75,25,20,55,5.263158,31.578947,26.315789,5,5,35,55,90,20,20,25,75,95,10,15,45,70,100,50,35,15,36.842105,15.789474,15.789474,5,20,55,75,100,10,10,30,50,85,40,0,40,65,90,45,40,15,42.105263,15.789474,15.789474,10,15,45,80,100,5,20,35,60,95,40,0,40,50,65,positive
4.255319,17.021277,10.638298,4.255319,6.382979,4.255319,4.255319,0,6.382979,6.382979,0,8.510638,2.12766,0,10.638298,4.255319,8.510638,0,2.12766,0,40.425532,27.659574,31.914894,19.565217,26.086957,19.565217,2.12766,17.021277,53.191489,76.595745,97.87234,4.255319,19.148936,34.042553,48.93617,93.617021,6.382979,21.276596,51.06383,82.978723,100,51.06383,19.148936,29.787234,13.043478,36.956522,13.043478,4.255319,25.531915,42.553191,74.468085,100,8.510638,10.638298,40.425532,59.574468,97.87234,2.12766,23.404255,57.446809,76.595745,95.744681,31.914894,23.404255,44.680851,15.217391,30.434783,15.217391,6.382979,21.276596,51.06383,82.978723,100,4.255319,14.893617,27.659574,38.297872,93.617021,2.12766,23.404255,53.191489,72.340426,97.87234,31.914894,38.297872,29.787234,15.217391,19.565217,30.434783,4.255319,17.021277,36.170213,68.085106,93.617021,6.382979,12.765957,51.06383,65.957447,100,2.12766,23.404255,57.446809,76.595745,95.744681,17.021277,68.085106,14.893617,28.26087,4.347826,17.391304,2.12766,23.404255,57.446809,76.595745,95.744681,4.255319,25.531915,42.553191,70.212766,100,8.510638,8.510638,44.680851,59.574468,80.851064,42.553191,40.425532,17.021277,34.782609,17.391304,13.043478,10.638298,25.531915,48.93617,76.595745,97.87234,2.12766,8.510638,42.553191,68.085106,100,12.765957,21.276596,31.914894,65.957447,89.361702,36.170213,34.042553,29.787234,26.086957,23.913043,15.217391,2.12766,14.893617,53.191489,63.829787,95.744681,4.255319,21.276596,42.553191,87.234043,100,10.638298,25.531915,44.680851,68.085106,97.87234,40.425532,40.425532,19.148936,32.608696,21.73913,13.043478,6.382979,21.276596,42.553191,74.468085,100,2.12766,17.021277,53.191489,76.595745,97.87234,4.255319,19.148936,36.170213,48.93617,93.617021,positive
7.142857,0,0,0,0,35.714286,7.142857,7.142857,7.142857,14.285714,0,0,0,0,0,0,0,14.285714,7.142857,0,7.142857,50,42.857143,7.692308,7.692308,53.846154,50,0,0,0,50,7.142857,7.142857,57.142857,78.571429,100,14.285714,14.285714,35.714286,42.857143,92.857143,42.857143,35.714286,21.428571,38.461538,23.076923,23.076923,7.142857,7.142857,57.142857,71.428571,100,14.285714,14.285714,35.714286,42.857143,92.857143,21.428571,0,21.428571,50,85.714286,42.857143,42.857143,14.285714,46.153846,15.384615,15.384615,14.285714,14.285714,35.714286,42.857143,92.857143,7.142857,7.142857,57.142857,71.428571,100,50,0,50,50,85.714286,42.857143,35.714286,21.428571,38.461538,23.076923,23.076923,7.142857,7.142857,57.142857,71.428571,100,14.285714,14.285714,35.714286,42.857143,92.857143,21.428571,0,21.428571,50,85.714286,7.142857,92.857143,0,15.384615,0,0,50,0,0,0,50,7.142857,21.428571,42.857143,71.428571,100,0,0,0,0,0,50,7.142857,42.857143,7.692308,53.846154,7.692308,7.142857,7.142857,57.142857,78.571429,100,50,0,0,0,50,14.285714,14.285714,35.714286,42.857143,92.857143,35.714286,28.571429,35.714286,23.076923,23.076923,23.076923,14.285714,14.285714,50,57.142857,85.714286,21.428571,21.428571,35.714286,42.857143,92.857143,7.142857,7.142857,28.571429,71.428571,100,85.714286,7.142857,7.142857,15.384615,15.384615,0,7.142857,21.428571,42.857143,71.428571,100,50,0,0,0,50,85.714286,0,0,0,85.714286,positive
0,0,0,7.142857,0,7.142857,0,21.428571,28.571429,7.142857,0,0,0,0,0,0,0,0,14.285714,14.285714,35.714286,21.428571,42.857143,15.384615,38.461538,23.076923,28.571429,28.571429,50,57.142857,100,7.142857,0,7.142857,21.428571,71.428571,14.285714,14.285714,42.857143,64.285714,92.857143,7.142857,35.714286,57.142857,0,7.692308,46.153846,7.142857,0,0,0,7.142857,28.571429,28.571429,35.714286,42.857143,92.857143,14.285714,21.428571,57.142857,78.571429,100,57.142857,7.142857,35.714286,7.692308,53.846154,0,14.285714,21.428571,42.857143,71.428571,92.857143,7.142857,0,0,0,7.142857,28.571429,28.571429,50,57.142857,100,7.142857,35.714286,57.142857,0,7.692308,46.153846,7.142857,0,0,0,7.142857,28.571429,28.571429,35.714286,42.857143,92.857143,14.285714,21.428571,57.142857,78.571429,100,28.571429,64.285714,7.142857,38.461538,0,15.384615,50,50,57.142857,78.571429,100,7.142857,14.285714,35.714286,64.285714,92.857143,28.571429,0,0,0,28.571429,7.142857,35.714286,57.142857,0,7.692308,53.846154,7.142857,0,0,0,7.142857,28.571429,28.571429,50,57.142857,100,14.285714,21.428571,42.857143,71.428571,92.857143,42.857143,50,7.142857,53.846154,0,7.692308,28.571429,28.571429,57.142857,78.571429,100,14.285714,14.285714,35.714286,64.285714,85.714286,7.142857,0,0,0,7.142857,50,35.714286,14.285714,38.461538,15.384615,15.384615,7.142857,7.142857,35.714286,64.285714,92.857143,28.571429,28.571429,50,57.142857,100,21.428571,0,21.428571,21.428571,71.428571,positive
0,0,7.142857,0,14.285714,7.142857,7.142857,7.142857,14.285714,21.428571,0,0,0,0,7.142857,0,0,7.142857,7.142857,0,28.571429,14.285714,57.142857,7.692308,46.153846,15.384615,28.571429,28.571429,50,78.571429,100,7.142857,0,7.142857,7.142857,57.142857,14.285714,21.428571,42.857143,71.428571,92.857143,14.285714,35.714286,50,7.692308,15.384615,38.461538,7.142857,0,7.142857,7.142857,28.571429,35.714286,35.714286,42.857143,64.285714,92.857143,14.285714,14.285714,50,71.428571,100,57.142857,7.142857,35.714286,7.692308,53.846154,0,14.285714,21.428571,42.857143,71.428571,92.857143,7.142857,0,0,0,7.142857,28.571429,28.571429,50,57.142857,100,14.285714,35.714286,50,7.692308,15.384615,38.461538,7.142857,0,7.142857,7.142857,28.571429,35.714286,35.714286,42.857143,64.285714,92.857143,14.285714,14.285714,50,71.428571,100,21.428571,71.428571,7.142857,38.461538,0,15.384615,50,0,50,78.571429,100,7.142857,14.285714,42.857143,64.285714,92.857143,28.571429,0,0,0,28.571429,28.571429,14.285714,57.142857,7.692308,46.153846,15.384615,7.142857,7.142857,28.571429,57.142857,78.571429,50,0,50,50,100,14.285714,21.428571,42.857143,71.428571,92.857143,50,35.714286,14.285714,23.076923,0,23.076923,42.857143,42.857143,57.142857,85.714286,100,14.285714,14.285714,21.428571,35.714286,71.428571,7.142857,0,7.142857,7.142857,28.571429,64.285714,28.571429,7.142857,46.153846,7.692308,7.692308,7.142857,14.285714,35.714286,64.285714,92.857143,28.571429,28.571429,50,78.571429,100,57.142857,0,0,0,57.142857,positive
0,0,0,0,0,7.692308,0,23.076923,23.076923,15.384615,0,0,7.692308,0,7.692308,0,0,0,15.384615,0,30.769231,15.384615,53.846154,16.666667,16.666667,16.666667,38.461538,38.461538,46.153846,61.538462,69.230769,15.384615,0,15.384615,15.384615,53.846154,7.692308,7.692308,30.769231,84.615385,100,15.384615,38.461538,46.153846,16.666667,16.666667,25,15.384615,0,15.384615,15.384615,53.846154,7.692308,7.692308,23.076923,30.769231,84.615385,38.461538,38.461538,61.538462,69.230769,100,53.846154,15.384615,30.769231,16.666667,16.666667,16.666667,7.692308,7.692308,30.769231,84.615385,100,15.384615,0,15.384615,15.384615,53.846154,38.461538,38.461538,46.153846,61.538462,69.230769,7.692308,46.153846,46.153846,0,16.666667,25,53.846154,0,0,0,53.846154,7.692308,7.692308,23.076923,30.769231,84.615385,38.461538,38.461538,61.538462,69.230769,100,30.769231,69.230769,0,33.333333,0,0,38.461538,38.461538,46.153846,61.538462,69.230769,7.692308,15.384615,30.769231,76.923077,100,0,0,0,0,0,15.384615,23.076923,61.538462,25,8.333333,8.333333,38.461538,0,38.461538,38.461538,53.846154,46.153846,0,46.153846,61.538462,69.230769,7.692308,15.384615,30.769231,84.615385,100,46.153846,38.461538,15.384615,8.333333,25,8.333333,23.076923,23.076923,38.461538,46.153846,69.230769,7.692308,7.692308,76.923077,84.615385,100,15.384615,0,15.384615,15.384615,53.846154,61.538462,30.769231,7.692308,33.333333,16.666667,0,7.692308,23.076923,53.846154,84.615385,100,38.461538,38.461538,46.153846,61.538462,69.230769,15.384615,0,0,0,15.384615,positive
0,0,7.692308,0,7.692308,7.692308,0,7.692308,7.692308,7.692308,0,0,0,0,23.076923,0,0,0,30.769231,0,38.461538,7.692308,53.846154,0,58.333333,8.333333,30.769231,30.769231,53.846154,76.923077,100,7.692308,0,0,0,7.692308,15.384615,15.384615,38.461538,61.538462,84.615385,15.384615,15.384615,69.230769,16.666667,8.333333,16.666667,7.692308,0,7.692308,7.692308,30.769231,15.384615,0,15.384615,15.384615,38.461538,23.076923,46.153846,61.538462,76.923077,100,53.846154,7.692308,38.461538,8.333333,58.333333,0,15.384615,15.384615,38.461538,61.538462,84.615385,7.692308,0,0,0,7.692308,30.769231,30.769231,53.846154,76.923077,100,15.384615,15.384615,69.230769,16.666667,8.333333,16.666667,7.692308,0,7.692308,7.692308,30.769231,15.384615,0,15.384615,15.384615,38.461538,23.076923,46.153846,61.538462,76.923077,100,30.769231,61.538462,7.692308,41.666667,0,16.666667,53.846154,53.846154,76.923077,92.307692,100,7.692308,15.384615,38.461538,61.538462,84.615385,30.769231,0,0,0,30.769231,38.461538,7.692308,53.846154,0,50,16.666667,7.692308,7.692308,30.769231,76.923077,100,53.846154,0,0,0,53.846154,15.384615,15.384615,38.461538,61.538462,84.615385,38.461538,46.153846,15.384615,50,8.333333,16.666667,15.384615,15.384615,53.846154,76.923077,100,23.076923,23.076923,46.153846,61.538462,84.615385,7.692308,0,7.692308,7.692308,30.769231,61.538462,38.461538,0,58.333333,0,0,7.692308,15.384615,38.461538,61.538462,84.615385,30.769231,30.769231,53.846154,76.923077,100,0,0,0,0,0,positive
0,0,0,0,7.692308,7.692308,0,7.692308,7.692308,0,0,0,0,0,38.461538,0,0,7.692308,7.692308,15.384615,46.153846,23.076923,30.769231,25,25,25,7.692308,7.692308,53.846154,84.615385,100,46.153846,0,46.153846,61.538462,76.923077,15.384615,15.384615,23.076923,38.461538,69.230769,7.692308,15.384615,76.923077,8.333333,8.333333,25,61.538462,0,0,0,61.538462,38.461538,0,38.461538,38.461538,69.230769,7.692308,15.384615,46.153846,76.923077,100,46.153846,7.692308,46.153846,8.333333,41.666667,8.333333,15.384615,15.384615,38.461538,46.153846,76.923077,61.538462,0,0,0,61.538462,7.692308,7.692308,53.846154,84.615385,100,7.692308,15.384615,76.923077,8.333333,8.333333,25,61.538462,0,0,0,61.538462,38.461538,0,38.461538,38.461538,69.230769,7.692308,15.384615,46.153846,76.923077,100,46.153846,53.846154,0,50,0,0,7.692308,7.692308,53.846154,84.615385,100,15.384615,15.384615,38.461538,61.538462,76.923077,0,0,0,0,0,46.153846,7.692308,46.153846,0,41.666667,8.333333,30.769231,30.769231,61.538462,84.615385,100,7.692308,0,0,0,7.692308,15.384615,15.384615,38.461538,46.153846,76.923077,46.153846,46.153846,7.692308,41.666667,8.333333,8.333333,7.692308,7.692308,53.846154,84.615385,100,15.384615,15.384615,38.461538,46.153846,76.923077,61.538462,0,0,0,61.538462,38.461538,46.153846,15.384615,33.333333,16.666667,16.666667,15.384615,15.384615,23.076923,38.461538,69.230769,7.692308,7.692308,53.846154,84.615385,100,46.153846,0,46.153846,46.153846,76.923077,positive
3.125,0,0,0,6.25,15.625,0,12.5,6.25,6.25,0,3.125,0,3.125,28.125,3.125,6.25,0,6.25,0,40.625,28.125,31.25,19.354839,32.258065,12.903226,6.25,21.875,34.375,56.25,90.625,3.125,9.375,37.5,78.125,100,15.625,25,65.625,75,96.875,28.125,25,46.875,9.677419,22.580645,22.580645,3.125,9.375,37.5,78.125,100,50,59.375,71.875,87.5,96.875,6.25,15.625,31.25,53.125,90.625,31.25,28.125,40.625,12.903226,32.258065,19.354839,15.625,25,65.625,75,96.875,3.125,9.375,37.5,78.125,100,6.25,21.875,34.375,56.25,90.625,28.125,25,46.875,9.677419,22.580645,22.580645,3.125,9.375,37.5,78.125,100,50,59.375,71.875,87.5,96.875,6.25,15.625,31.25,53.125,90.625,34.375,65.625,0,51.612903,0,0,6.25,12.5,31.25,53.125,90.625,3.125,25,59.375,78.125,100,0,0,0,0,0,53.125,15.625,31.25,9.677419,32.258065,12.903226,6.25,18.75,37.5,56.25,100,3.125,3.125,28.125,78.125,90.625,15.625,25,65.625,75,96.875,46.875,31.25,21.875,32.258065,25.806452,16.129032,6.25,21.875,37.5,62.5,93.75,3.125,15.625,50,71.875,96.875,9.375,9.375,40.625,78.125,100,50,40.625,9.375,48.387097,6.451613,3.225806,9.375,25,50,84.375,100,6.25,21.875,34.375,56.25,90.625,3.125,0,3.125,78.125,81.25,positive
7.692308,0,0,0,7.692308,15.384615,0,0,15.384615,30.769231,0,0,7.692308,0,0,7.692308,0,7.692308,0,0,15.384615,38.461538,46.153846,0,16.666667,41.666667,53.846154,0,53.846154,53.846154,61.538462,7.692308,7.692308,23.076923,76.923077,92.307692,15.384615,15.384615,38.461538,46.153846,100,38.461538,38.461538,23.076923,41.666667,0,33.333333,7.692308,7.692308,23.076923,76.923077,92.307692,15.384615,15.384615,30.769231,46.153846,100,38.461538,0,38.461538,53.846154,61.538462,46.153846,38.461538,15.384615,41.666667,16.666667,0,15.384615,15.384615,38.461538,46.153846,100,7.692308,7.692308,23.076923,76.923077,92.307692,53.846154,0,53.846154,53.846154,61.538462,30.769231,46.153846,23.076923,25,0,33.333333,7.692308,7.692308,76.923077,84.615385,92.307692,15.384615,15.384615,30.769231,46.153846,100,38.461538,0,38.461538,53.846154,61.538462,15.384615,84.615385,0,16.666667,0,0,53.846154,0,53.846154,53.846154,61.538462,7.692308,15.384615,38.461538,76.923077,100,0,0,0,0,0,23.076923,23.076923,53.846154,16.666667,25,16.666667,7.692308,0,7.692308,76.923077,92.307692,53.846154,0,53.846154,61.538462,84.615385,15.384615,15.384615,30.769231,46.153846,100,53.846154,15.384615,30.769231,25,41.666667,0,15.384615,15.384615,46.153846,61.538462,92.307692,38.461538,0,38.461538,38.461538,100,7.692308,7.692308,23.076923,76.923077,84.615385,69.230769,15.384615,15.384615,16.666667,33.333333,0,7.692308,15.384615,38.461538,69.230769,100,53.846154,0,53.846154,53.846154,61.538462,23.076923,0,23.076923,23.076923,84.615385,positive
15.384615,0,0,0,15.384615,0,0,0,23.076923,15.384615,0,0,0,0,0,7.692308,0,15.384615,7.692308,0,23.076923,23.076923,53.846154,25,25,25,23.076923,0,23.076923,53.846154,76.923077,30.769231,0,30.769231,69.230769,84.615385,7.692308,7.692308,38.461538,61.538462,100,23.076923,30.769231,46.153846,25,25,41.666667,30.769231,0,30.769231,69.230769,84.615385,15.384615,15.384615,38.461538,61.538462,92.307692,7.692308,7.692308,46.153846,53.846154,100,53.846154,23.076923,23.076923,25,25,25,7.692308,7.692308,38.461538,61.538462,100,30.769231,0,30.769231,69.230769,84.615385,23.076923,0,23.076923,53.846154,76.923077,23.076923,30.769231,46.153846,25,25,41.666667,30.769231,0,30.769231,69.230769,84.615385,15.384615,15.384615,38.461538,61.538462,92.307692,7.692308,7.692308,46.153846,53.846154,100,23.076923,76.923077,0,50,0,0,23.076923,0,23.076923,53.846154,76.923077,7.692308,15.384615,46.153846,69.230769,100,0,0,0,0,0,15.384615,30.769231,53.846154,16.666667,16.666667,33.333333,30.769231,0,30.769231,30.769231,69.230769,23.076923,23.076923,53.846154,76.923077,84.615385,7.692308,7.692308,38.461538,61.538462,100,53.846154,38.461538,7.692308,41.666667,8.333333,8.333333,15.384615,15.384615,30.769231,53.846154,76.923077,7.692308,7.692308,46.153846,61.538462,100,84.615385,0,0,0,84.615385,69.230769,23.076923,7.692308,41.666667,8.333333,8.333333,7.692308,15.384615,38.461538,61.538462,100,23.076923,0,23.076923,53.846154,76.923077,84.615385,0,0,0,84.615385,positive
0,0,7.142857,0,7.142857,7.142857,0,7.142857,28.571429,28.571429,0,0,0,0,0,0,0,14.285714,0,0,35.714286,7.142857,57.142857,0,53.846154,7.692308,28.571429,28.571429,50,57.142857,100,7.142857,0,0,0,7.142857,14.285714,21.428571,42.857143,71.428571,92.857143,14.285714,50,35.714286,15.384615,7.692308,46.153846,7.142857,0,7.142857,7.142857,28.571429,14.285714,14.285714,42.857143,71.428571,92.857143,21.428571,21.428571,50,57.142857,100,57.142857,7.142857,35.714286,7.692308,53.846154,0,14.285714,21.428571,42.857143,71.428571,92.857143,7.142857,0,0,0,7.142857,28.571429,28.571429,50,57.142857,100,14.285714,50,35.714286,15.384615,7.692308,46.153846,7.142857,0,7.142857,7.142857,28.571429,14.285714,14.285714,42.857143,71.428571,92.857143,21.428571,21.428571,50,57.142857,100,28.571429,64.285714,7.142857,38.461538,0,15.384615,50,50,57.142857,78.571429,100,7.142857,14.285714,35.714286,64.285714,92.857143,28.571429,0,0,0,28.571429,14.285714,28.571429,57.142857,0,23.076923,38.461538,7.142857,0,7.142857,7.142857,28.571429,50,50,57.142857,78.571429,100,14.285714,21.428571,42.857143,71.428571,92.857143,57.142857,28.571429,14.285714,30.769231,7.692308,15.384615,14.285714,50,71.428571,85.714286,100,21.428571,21.428571,35.714286,42.857143,64.285714,7.142857,0,7.142857,7.142857,28.571429,64.285714,35.714286,0,53.846154,0,0,7.142857,14.285714,35.714286,64.285714,92.857143,28.571429,28.571429,50,57.142857,100,0,0,0,0,0,positive
0,0,0,0,0,7.692308,0,7.692308,23.076923,38.461538,0,0,7.692308,0,7.692308,0,0,7.692308,0,0,30.769231,15.384615,53.846154,8.333333,41.666667,16.666667,23.076923,23.076923,30.769231,53.846154,76.923077,7.692308,0,7.692308,7.692308,84.615385,15.384615,15.384615,46.153846,69.230769,100,15.384615,53.846154,30.769231,16.666667,8.333333,41.666667,7.692308,0,7.692308,7.692308,84.615385,15.384615,15.384615,46.153846,69.230769,100,23.076923,23.076923,30.769231,53.846154,76.923077,53.846154,15.384615,30.769231,16.666667,41.666667,8.333333,15.384615,15.384615,46.153846,69.230769,100,7.692308,0,7.692308,7.692308,84.615385,23.076923,23.076923,30.769231,53.846154,76.923077,7.692308,61.538462,30.769231,8.333333,0,50,7.692308,0,0,0,7.692308,15.384615,38.461538,61.538462,84.615385,100,23.076923,23.076923,30.769231,53.846154,76.923077,30.769231,69.230769,0,50,0,0,23.076923,23.076923,30.769231,53.846154,76.923077,7.692308,15.384615,46.153846,69.230769,100,0,0,0,0,0,15.384615,23.076923,61.538462,0,25,33.333333,7.692308,0,7.692308,7.692308,76.923077,23.076923,0,23.076923,30.769231,53.846154,15.384615,38.461538,61.538462,84.615385,100,69.230769,15.384615,15.384615,16.666667,25,0,15.384615,23.076923,53.846154,69.230769,100,38.461538,0,38.461538,38.461538,46.153846,7.692308,0,7.692308,7.692308,84.615385,61.538462,30.769231,7.692308,41.666667,8.333333,8.333333,7.692308,15.384615,46.153846,69.230769,100,23.076923,23.076923,30.769231,53.846154,76.923077,84.615385,0,0,0,84.615385,positive
12.5,0,0,0,6.25,18.75,6.25,12.5,6.25,12.5,0,0,0,0,0,6.25,0,18.75,0,0,6.25,43.75,50,6.666667,6.666667,53.333333,50,0,0,0,50,6.25,6.25,43.75,68.75,93.75,12.5,18.75,37.5,75,100,37.5,43.75,18.75,40,6.666667,20,6.25,6.25,62.5,68.75,93.75,12.5,12.5,37.5,75,100,18.75,0,18.75,43.75,50,50,37.5,12.5,46.666667,13.333333,0,12.5,18.75,37.5,75,100,6.25,6.25,62.5,68.75,93.75,43.75,0,43.75,43.75,50,37.5,43.75,18.75,40,6.666667,20,6.25,6.25,62.5,68.75,93.75,12.5,12.5,37.5,75,100,18.75,0,18.75,43.75,50,6.25,93.75,0,13.333333,0,0,50,0,0,0,50,6.25,18.75,43.75,75,100,0,0,0,0,0,37.5,12.5,50,13.333333,46.666667,13.333333,6.25,6.25,43.75,62.5,93.75,50,0,50,50,68.75,12.5,18.75,37.5,75,100,37.5,37.5,25,40,20,13.333333,12.5,12.5,43.75,50,100,18.75,18.75,37.5,56.25,81.25,6.25,6.25,68.75,87.5,93.75,81.25,6.25,12.5,6.666667,20,6.666667,6.25,18.75,37.5,75,100,50,0,0,0,50,43.75,0,43.75,43.75,68.75,positive
0,8.333333,0,0,4.166667,4.166667,0,0,25,8.333333,0,12.5,0,4.166667,25,0,0,8.333333,0,0,66.666667,4.166667,29.166667,4.347826,39.130435,4.347826,4.166667,25,50,79.166667,100,54.166667,0,0,0,54.166667,8.333333,8.333333,41.666667,58.333333,87.5,12.5,33.333333,54.166667,13.043478,13.043478,39.130435,8.333333,0,8.333333,45.833333,54.166667,12.5,20.833333,29.166667,58.333333,95.833333,4.166667,33.333333,62.5,79.166667,100,29.166667,4.166667,66.666667,4.347826,39.130435,4.347826,8.333333,8.333333,41.666667,58.333333,87.5,54.166667,0,0,0,54.166667,4.166667,25,50,79.166667,100,4.166667,41.666667,54.166667,4.347826,4.347826,47.826087,54.166667,0,0,0,54.166667,8.333333,12.5,29.166667,45.833333,95.833333,4.166667,33.333333,62.5,79.166667,100,50,50,0,60.869565,0,0,4.166667,33.333333,62.5,79.166667,100,8.333333,20.833333,41.666667,58.333333,95.833333,0,0,0,0,0,45.833333,33.333333,20.833333,30.434783,30.434783,13.043478,16.666667,20.833333,37.5,70.833333,95.833333,4.166667,8.333333,45.833333,66.666667,100,12.5,12.5,41.666667,58.333333,87.5,62.5,20.833333,16.666667,26.086957,26.086957,0,4.166667,20.833333,58.333333,75,100,8.333333,8.333333,12.5,41.666667,87.5,25,25,29.166667,54.166667,95.833333,33.333333,66.666667,0,43.478261,0,0,8.333333,12.5,45.833333,58.333333,87.5,4.166667,25,50,79.166667,100,0,0,0,0,0,positive
0,0,0,0,0,11.111111,5.555556,27.777778,22.222222,5.555556,0,5.555556,0,0,16.666667,0,0,0,0,5.555556,44.444444,22.222222,33.333333,11.764706,29.411765,17.647059,5.555556,11.111111,27.777778,50,88.888889,55.555556,55.555556,66.666667,94.444444,100,16.666667,16.666667,38.888889,61.111111,77.777778,11.111111,38.888889,50,5.882353,11.764706,41.176471,55.555556,0,55.555556,55.555556,100,11.111111,11.111111,33.333333,61.111111,77.777778,5.555556,22.222222,44.444444,66.666667,94.444444,38.888889,11.111111,50,11.764706,47.058824,5.882353,16.666667,16.666667,38.888889,72.222222,94.444444,55.555556,0,55.555556,55.555556,100,5.555556,11.111111,27.777778,50,88.888889,11.111111,38.888889,50,5.882353,11.764706,41.176471,55.555556,0,55.555556,55.555556,100,11.111111,11.111111,33.333333,61.111111,77.777778,5.555556,22.222222,44.444444,66.666667,94.444444,38.888889,61.111111,0,41.176471,0,0,5.555556,5.555556,27.777778,50,88.888889,11.111111,16.666667,55.555556,72.222222,100,0,0,0,0,0,38.888889,22.222222,38.888889,17.647059,47.058824,11.764706,11.111111,11.111111,27.777778,55.555556,100,5.555556,5.555556,50,83.333333,88.888889,16.666667,16.666667,38.888889,72.222222,94.444444,50,33.333333,16.666667,35.294118,17.647059,11.764706,5.555556,16.666667,27.777778,50,88.888889,33.333333,33.333333,61.111111,72.222222,94.444444,11.111111,0,11.111111,55.555556,100,44.444444,44.444444,11.111111,35.294118,17.647059,5.882353,16.666667,33.333333,55.555556,72.222222,100,5.555556,11.111111,27.777778,50,88.888889,66.666667,0,66.666667,66.666667,94.444444,positive
5.555556,0,0,0,0,22.222222,5.555556,0,16.666667,0,0,0,0,0,22.222222,0,0,0,22.222222,5.555556,38.888889,38.888889,22.222222,17.647059,23.529412,23.529412,5.555556,5.555556,27.777778,50,88.888889,11.111111,11.111111,61.111111,72.222222,100,16.666667,16.666667,33.333333,55.555556,77.777778,27.777778,0,72.222222,0,52.941176,0,11.111111,11.111111,38.888889,61.111111,100,0,0,0,0,0,5.555556,22.222222,44.444444,66.666667,94.444444,27.777778,27.777778,44.444444,29.411765,29.411765,23.529412,16.666667,16.666667,33.333333,55.555556,94.444444,11.111111,11.111111,38.888889,61.111111,100,5.555556,22.222222,44.444444,66.666667,88.888889,27.777778,0,72.222222,0,52.941176,0,11.111111,11.111111,38.888889,61.111111,100,0,0,0,0,0,5.555556,22.222222,44.444444,66.666667,94.444444,38.888889,61.111111,0,41.176471,0,0,5.555556,5.555556,27.777778,50,88.888889,11.111111,16.666667,55.555556,72.222222,100,0,0,0,0,0,55.555556,16.666667,27.777778,5.882353,41.176471,17.647059,5.555556,11.111111,38.888889,61.111111,100,50,0,50,83.333333,88.888889,16.666667,16.666667,33.333333,55.555556,94.444444,50,27.777778,22.222222,35.294118,17.647059,23.529412,5.555556,22.222222,44.444444,61.111111,88.888889,16.666667,16.666667,33.333333,55.555556,94.444444,11.111111,11.111111,38.888889,72.222222,100,50,38.888889,11.111111,35.294118,17.647059,5.882353,11.111111,16.666667,38.888889,61.111111,100,5.555556,5.555556,27.777778,50,88.888889,66.666667,0,66.666667,66.666667,94.444444,positive
